"state","county_name","year","total_jail_pop","black_jail_pop","PercentofJailPop_Black"
"AL","Autauga County",2018,165,48,29.0909090909091
"AL","Baldwin County",2018,643,165,25.6609642301711
"AL","Barbour County",2018,111,10,9.00900900900901
"AL","Bibb County",2018,83,18,21.6867469879518
"AL","Blount County",2018,134,11,8.2089552238806
"AL","Bullock County",2018,32,24,75
"AL","Butler County",2018,77,67,87.012987012987
"AL","Calhoun County",2018,497,210,42.2535211267606
"AL","Chambers County",2018,149,69,46.3087248322148
"AL","Cherokee County",2018,125,9,7.2
"AL","Chilton County",2018,170,28,16.4705882352941
"AL","Choctaw County",2018,27,9,33.3333333333333
"AL","Clarke County",2018,201,125,62.1890547263682
"AL","Clay County",2018,95,23,24.2105263157895
"AL","Cleburne County",2018,67,7,10.4477611940298
"AL","Coffee County",2018,128,69,53.90625
"AL","Colbert County",2018,108,57,52.7777777777778
"AL","Conecuh County",2018,36,22,61.1111111111111
"AL","Coosa County",2018,46,21,45.6521739130435
"AL","Covington County",2018,217,45.67,21.0460829493088
"AL","Crenshaw County",2018,50,18,36
"AL","Cullman County",2018,355,31,8.73239436619718
"AL","Dale County",2018,60,38,63.3333333333333
"AL","Dallas County",2018,187,134,71.6577540106952
"AL","DeKalb County",2018,235,9,3.82978723404255
"AL","Elmore County",2018,342,107,31.2865497076023
"AL","Escambia County",2018,208,91,43.75
"AL","Etowah County",2018,945,269,28.4656084656085
"AL","Fayette County",2018,64,26,40.625
"AL","Franklin County",2018,69,4,5.79710144927536
"AL","Geneva County",2018,69,11,15.9420289855072
"AL","Greene County",2018,6,25,416.666666666667
"AL","Hale County",2018,40,31,77.5
"AL","Henry County",2018,47,25,53.1914893617021
"AL","Houston County",2018,367,209,56.9482288828338
"AL","Jackson County",2018,190,24,12.6315789473684
"AL","Jefferson County",2018,1639,987.34,60.2403904820012
"AL","Lamar County",2018,68,7,10.2941176470588
"AL","Lauderdale County",2018,303,75,24.7524752475248
"AL","Lawrence County",2018,155,23,14.8387096774194
"AL","Lee County",2018,443,240,54.176072234763
"AL","Limestone County",2018,226,59,26.1061946902655
"AL","Lowndes County",2018,21,13,61.9047619047619
"AL","Macon County",2018,10,50,500
"AL","Madison County",2018,911,460,50.4939626783754
"AL","Marengo County",2018,61,45,73.7704918032787
"AL","Marion County",2018,99,7,7.07070707070707
"AL","Marshall County",2018,315,23,7.3015873015873
"AL","Mobile County",2018,160,903.4,564.625
"AL","Monroe County",2018,68,62,91.1764705882353
"AL","Montgomery County",2018,775,539,69.5483870967742
"AL","Morgan County",2018,654,141.8,21.6819571865443
"AL","Perry County",2018,18,20,111.111111111111
"AL","Pickens County",2018,190,138,72.6315789473684
"AL","Pike County",2018,83,61,73.4939759036145
"AL","Randolph County",2018,68,52,76.4705882352941
"AL","Russell County",2018,269,164,60.9665427509294
"AL","St. Clair County",2018,225,45,20
"AL","Shelby County",2018,527,193,36.6223908918406
"AL","Sumter County",2018,33,22,66.6666666666667
"AL","Talladega County",2018,299,132,44.1471571906354
"AL","Tallapoosa County",2018,174,122,70.1149425287356
"AL","Tuscaloosa County",2018,578,368,63.6678200692042
"AL","Walker County",2018,283,43.11,15.2332155477032
"AL","Washington County",2018,40,17,42.5
"AL","Wilcox County",2018,52,39.76,76.4615384615385
"AL","Winston County",2018,92,12,13.0434782608696
"AK","Aleutians East Borough",2018,3,1,33.3333333333333
"AK","Aleutians West Census Area",2018,NA,NA,NA
"AK","Anchorage Municipality",2018,NA,NA,NA
"AK","Bethel Census Area",2018,5,0,0
"AK","Bristol Bay Borough",2018,6,0,0
"AK","Denali Borough",2018,NA,NA,NA
"AK","Dillingham Census Area",2018,2,0,0
"AK","Fairbanks North Star Borough",2018,NA,NA,NA
"AK","Haines Borough",2018,5,1,20
"AK","Hoonah-Angoon Census Area",2018,NA,NA,NA
"AK","Juneau City and Borough",2018,15,0,0
"AK","Kenai Peninsula Borough",2018,19,1.36,7.15789473684211
"AK","Ketchikan Gateway Borough",2018,NA,NA,NA
"AK","Kodiak Island Borough",2018,NA,NA,NA
"AK","Kusilvak Census Area",2018,NA,NA,NA
"AK","Lake and Peninsula Borough",2018,10,0,0
"AK","Matanuska-Susitna Borough",2018,3,0,0
"AK","Nome Census Area",2018,1,0,0
"AK","North Slope Borough",2018,NA,NA,NA
"AK","Northwest Arctic Borough",2018,NA,NA,NA
"AK","Petersburg Census Area",2018,6,0,0
"AK","Prince of Wales-Hyder Census Area",2018,NA,NA,NA
"AK","Sitka City and Borough",2018,7,0,0
"AK","Skagway Municipality",2018,NA,NA,NA
"AK","Southeast Fairbanks Census Area",2018,NA,NA,NA
"AK","Valdez-Cordova Census Area",2018,NA,NA,NA
"AK","Wade Hampton Census Area",2018,NA,NA,NA
"AK","Wrangell City and Borough",2018,NA,NA,NA
"AK","Yakutat City and Borough",2018,NA,NA,NA
"AK","Yukon-Koyukuk Census Area",2018,NA,NA,NA
"AZ","Apache County",2018,78,3,3.84615384615385
"AZ","Cochise County",2018,202,22,10.8910891089109
"AZ","Coconino County",2018,476,14,2.94117647058824
"AZ","Gila County",2018,138,4,2.89855072463768
"AZ","Graham County",2018,111,4,3.6036036036036
"AZ","Greenlee County",2018,26,0,0
"AZ","La Paz County",2018,144,4,2.77777777777778
"AZ","Maricopa County",2018,7553,1470,19.4624652455978
"AZ","Mohave County",2018,546,28,5.12820512820513
"AZ","Navajo County",2018,269,10,3.71747211895911
"AZ","Pima County",2018,1849,223,12.0605732828556
"AZ","Pinal County",2018,496,85,17.1370967741935
"AZ","Santa Cruz County",2018,97,1,1.03092783505155
"AZ","Yavapai County",2018,561,28,4.99108734402852
"AZ","Yuma County",2018,453,23,5.07726269315673
"AR","Arkansas County",2018,85,50,58.8235294117647
"AR","Ashley County",2018,112,64,57.1428571428571
"AR","Baxter County",2018,100,2,2
"AR","Benton County",2018,543,19,3.49907918968692
"AR","Boone County",2018,93,2.51,2.6989247311828
"AR","Bradley County",2018,15,7,46.6666666666667
"AR","Calhoun County",2018,20,10,50
"AR","Carroll County",2018,64,13,20.3125
"AR","Chicot County",2018,9,13,144.444444444444
"AR","Clark County",2018,51,17,33.3333333333333
"AR","Clay County",2018,72,4,5.55555555555556
"AR","Cleburne County",2018,80,2,2.5
"AR","Cleveland County",2018,4,0.67,16.75
"AR","Columbia County",2018,74,47,63.5135135135135
"AR","Conway County",2018,54,3,5.55555555555556
"AR","Craighead County",2018,253,157.73,62.3438735177866
"AR","Crawford County",2018,88,3.67,4.17045454545454
"AR","Crittenden County",2018,217,147,67.741935483871
"AR","Cross County",2018,58,28,48.2758620689655
"AR","Dallas County",2018,110,58,52.7272727272727
"AR","Desha County",2018,24,18,75
"AR","Drew County",2018,27,18,66.6666666666667
"AR","Faulkner County",2018,194,59,30.4123711340206
"AR","Franklin County",2018,37,1,2.7027027027027
"AR","Fulton County",2018,14,0,0
"AR","Garland County",2018,200,60,30
"AR","Grant County",2018,62,24,38.7096774193548
"AR","Greene County",2018,162,5,3.08641975308642
"AR","Hempstead County",2018,105,56,53.3333333333333
"AR","Hot Spring County",2018,9,5,55.5555555555556
"AR","Howard County",2018,49,19,38.7755102040816
"AR","Independence County",2018,87,9,10.3448275862069
"AR","Izard County",2018,45,0,0
"AR","Jackson County",2018,68,18,26.4705882352941
"AR","Jefferson County",2018,335,255,76.1194029850746
"AR","Johnson County",2018,55,2.34,4.25454545454545
"AR","Lafayette County",2018,25,9,36
"AR","Lawrence County",2018,23,0.86,3.73913043478261
"AR","Lee County",2018,14,13,92.8571428571429
"AR","Lincoln County",2018,20,6,30
"AR","Little River County",2018,25,7,28
"AR","Logan County",2018,27,1,3.7037037037037
"AR","Lonoke County",2018,125,27.69,22.152
"AR","Madison County",2018,12,0,0
"AR","Marion County",2018,3,0,0
"AR","Miller County",2018,261,134,51.3409961685824
"AR","Mississippi County",2018,172,100,58.1395348837209
"AR","Monroe County",2018,36,22,61.1111111111111
"AR","Montgomery County",2018,8,0,0
"AR","Nevada County",2018,10,3,30
"AR","Newton County",2018,1,0,0
"AR","Ouachita County",2018,135,113,83.7037037037037
"AR","Perry County",2018,40,7,17.5
"AR","Phillips County",2018,60,51,85
"AR","Pike County",2018,24,11,45.8333333333333
"AR","Poinsett County",2018,85,17,20
"AR","Polk County",2018,42,0,0
"AR","Pope County",2018,164,26,15.8536585365854
"AR","Prairie County",2018,22,8,36.3636363636364
"AR","Pulaski County",2018,1068,708,66.2921348314607
"AR","Randolph County",2018,34,1,2.94117647058824
"AR","St. Francis County",2018,71,37,52.112676056338
"AR","Saline County",2018,183,45,24.5901639344262
"AR","Scott County",2018,3,2,66.6666666666667
"AR","Searcy County",2018,14,0,0
"AR","Sebastian County",2018,423,83,19.6217494089835
"AR","Sevier County",2018,41,8,19.5121951219512
"AR","Sharp County",2018,36,5.2,14.4444444444444
"AR","Stone County",2018,18,0,0
"AR","Union County",2018,184,114,61.9565217391304
"AR","Van Buren County",2018,45,1.39,3.08888888888889
"AR","Washington County",2018,655,101,15.4198473282443
"AR","White County",2018,250,0,0
"AR","Woodruff County",2018,20,6,30
"AR","Yell County",2018,24,1,4.16666666666667
"CA","Alameda County",2018,2548,1206,47.331240188383
"CA","Alpine County",2018,NA,NA,NA
"CA","Amador County",2018,91,4,4.3956043956044
"CA","Butte County",2018,560,54,9.64285714285714
"CA","Calaveras County",2018,100,6,6
"CA","Colusa County",2018,82,5,6.09756097560976
"CA","Contra Costa County",2018,1455,425,29.2096219931272
"CA","Del Norte County",2018,101,2,1.98019801980198
"CA","El Dorado County",2018,396,20,5.05050505050505
"CA","Fresno County",2018,3029,547,18.0587652690657
"CA","Glenn County",2018,107,4,3.73831775700935
"CA","Humboldt County",2018,397,16,4.03022670025189
"CA","Imperial County",2018,525,20,3.80952380952381
"CA","Inyo County",2018,56,1,1.78571428571429
"CA","Kern County",2018,2015,327,16.2282878411911
"CA","Kings County",2018,562,70,12.4555160142349
"CA","Lake County",2018,307,27,8.79478827361564
"CA","Lassen County",2018,116,4,3.44827586206897
"CA","Los Angeles County",2018,17208,5024,29.1957229195723
"CA","Madera County",2018,450,35,7.77777777777778
"CA","Marin County",2018,321,75.61,23.5545171339564
"CA","Mariposa County",2018,45,0,0
"CA","Mendocino County",2018,305,20,6.55737704918033
"CA","Merced County",2018,806,83,10.2977667493797
"CA","Modoc County",2018,35,1,2.85714285714286
"CA","Mono County",2018,32,1,3.125
"CA","Monterey County",2018,876,80,9.1324200913242
"CA","Napa County",2018,199,24,12.0603015075377
"CA","Nevada County",2018,224,12,5.35714285714286
"CA","Orange County",2018,6511,501.95,7.70926125019198
"CA","Placer County",2018,711,62,8.72011251758087
"CA","Plumas County",2018,43,1,2.32558139534884
"CA","Riverside County",2018,3572,630,17.6371780515118
"CA","Sacramento County",2018,3621,1262,34.8522507594587
"CA","San Benito County",2018,131,4,3.05343511450382
"CA","San Bernardino County",2018,5632,1169,20.7563920454545
"CA","San Diego County",2018,5890,1030,17.4872665534805
"CA","San Francisco County",2018,1261,616,48.8501189532117
"CA","San Joaquin County",2018,1285,457,35.5642023346304
"CA","San Luis Obispo County",2018,553,31,5.60578661844485
"CA","San Mateo County",2018,996,244,24.4979919678715
"CA","Santa Barbara County",2018,1076,46,4.27509293680297
"CA","Santa Clara County",2018,3335,470,14.0929535232384
"CA","Santa Cruz County",2018,463,40,8.63930885529158
"CA","Shasta County",2018,348,19,5.45977011494253
"CA","Sierra County",2018,3,0.33,11
"CA","Siskiyou County",2018,98,5,5.10204081632653
"CA","Solano County",2018,856,296,34.5794392523364
"CA","Sonoma County",2018,1112,109,9.80215827338129
"CA","Stanislaus County",2018,1182,141,11.9289340101523
"CA","Sutter County",2018,269,24,8.92193308550186
"CA","Tehama County",2018,202,8,3.96039603960396
"CA","Trinity County",2018,59,4,6.77966101694915
"CA","Tulare County",2018,1772,32,1.8058690744921
"CA","Tuolumne County",2018,148,6,4.05405405405405
"CA","Ventura County",2018,1536,109,7.09635416666667
"CA","Yolo County",2018,364,60,16.4835164835165
"CA","Yuba County",2018,362,21,5.80110497237569
"CO","Adams County",2018,1029,147,14.2857142857143
"CO","Alamosa County",2018,90,1,1.11111111111111
"CO","Arapahoe County",2018,1032,333,32.2674418604651
"CO","Archuleta County",2018,23,0,0
"CO","Baca County",2018,6,0,0
"CO","Bent County",2018,31,1,3.2258064516129
"CO","Boulder County",2018,428,13,3.03738317757009
"CO","Broomfield County",2018,61,2,3.27868852459016
"CO","Chaffee County",2018,73,1,1.36986301369863
"CO","Cheyenne County",2018,3,0,0
"CO","Clear Creek County",2018,47,6,12.7659574468085
"CO","Conejos County",2018,46,1,2.17391304347826
"CO","Costilla County",2018,15,0.67,4.46666666666667
"CO","Crowley County",2018,5,0.83,16.6
"CO","Custer County",2018,5,0,0
"CO","Delta County",2018,44,0.83,1.88636363636364
"CO","Denver County",2018,2116,587,27.7410207939508
"CO","Dolores County",2018,NA,NA,NA
"CO","Douglas County",2018,334,54,16.1676646706587
"CO","Eagle County",2018,80,2.32,2.9
"CO","Elbert County",2018,21,1,4.76190476190476
"CO","El Paso County",2018,1991,362,18.1818181818182
"CO","Fremont County",2018,192,15,7.8125
"CO","Garfield County",2018,113,1,0.884955752212389
"CO","Gilpin County",2018,45,1,2.22222222222222
"CO","Grand County",2018,25,2,8
"CO","Gunnison County",2018,17.36,0,0
"CO","Hinsdale County",2018,0.64,0,0
"CO","Huerfano County",2018,29,2,6.89655172413793
"CO","Jackson County",2018,4,0,0
"CO","Jefferson County",2018,1321,819,61.998485995458
"CO","Kiowa County",2018,4.48,0.23,5.13392857142857
"CO","Kit Carson County",2018,27,2,7.40740740740741
"CO","Lake County",2018,5,0,0
"CO","La Plata County",2018,112.51,3.95,3.51079904008533
"CO","Larimer County",2018,568,26,4.57746478873239
"CO","Las Animas County",2018,34,4.07,11.9705882352941
"CO","Lincoln County",2018,32,1,3.125
"CO","Logan County",2018,89.84,3.42,3.80676758682102
"CO","Mesa County",2018,533,23,4.31519699812383
"CO","Mineral County",2018,1.77,0.06,3.38983050847458
"CO","Moffat County",2018,43,2,4.65116279069767
"CO","Montezuma County",2018,90,0,0
"CO","Montrose County",2018,92.99,2.68,2.88203032584149
"CO","Morgan County",2018,77,1,1.2987012987013
"CO","Otero County",2018,47,4,8.51063829787234
"CO","Ouray County",2018,11.01,0.32,2.90644868301544
"CO","Park County",2018,110,15.82,14.3818181818182
"CO","Phillips County",2018,15.16,0.58,3.82585751978892
"CO","Pitkin County",2018,16,0.78,4.875
"CO","Prowers County",2018,41.52,2.15,5.17822736030828
"CO","Pueblo County",2018,603,49,8.12603648424544
"CO","Rio Blanco County",2018,13,0,0
"CO","Rio Grande County",2018,27.23,0.94,3.45207491737055
"CO","Routt County",2018,21,0.75,3.57142857142857
"CO","Saguache County",2018,16,0,0
"CO","San Juan County",2018,1.49,0.05,3.35570469798658
"CO","San Miguel County",2018,9,0,0
"CO","Sedgwick County",2018,2,0,0
"CO","Summit County",2018,37,1,2.7027027027027
"CO","Teller County",2018,85,5,5.88235294117647
"CO","Washington County",2018,182,20,10.989010989011
"CO","Weld County",2018,671,37,5.51415797317437
"CO","Yuma County",2018,25,1,4
"CT","Fairfield County",2018,NA,NA,NA
"CT","Hartford County",2018,NA,NA,NA
"CT","Litchfield County",2018,NA,NA,NA
"CT","Middlesex County",2018,NA,NA,NA
"CT","New Haven County",2018,NA,NA,NA
"CT","New London County",2018,NA,NA,NA
"CT","Tolland County",2018,NA,NA,NA
"CT","Windham County",2018,NA,NA,NA
"DE","Kent County",2018,NA,NA,NA
"DE","New Castle County",2018,NA,NA,NA
"DE","Sussex County",2018,NA,NA,NA
"DC","District of Columbia",2018,2063,1774,85.9912748424624
"FL","Alachua County",2018,866,544,62.8175519630485
"FL","Baker County",2018,488,140,28.6885245901639
"FL","Bay County",2018,1099,306,27.8434940855323
"FL","Bradford County",2018,137,65,47.4452554744526
"FL","Brevard County",2018,1647,550,33.3940497874924
"FL","Broward County",2018,4285,2238,52.2287047841307
"FL","Calhoun County",2018,55,3,5.45454545454545
"FL","Charlotte County",2018,644,102,15.8385093167702
"FL","Citrus County",2018,578,97,16.7820069204152
"FL","Clay County",2018,438,108,24.6575342465753
"FL","Collier County",2018,826,159,19.2493946731235
"FL","Columbia County",2018,204,58,28.4313725490196
"FL","DeSoto County",2018,172,36,20.9302325581395
"FL","Dixie County",2018,83,9,10.8433734939759
"FL","Duval County",2018,2822,1743,61.7647058823529
"FL","Escambia County",2018,1919,812,42.313705054716
"FL","Flagler County",2018,130,38,29.2307692307692
"FL","Franklin County",2018,67,14,20.8955223880597
"FL","Gadsden County",2018,217,205,94.4700460829493
"FL","Gilchrist County",2018,40,4,10
"FL","Glades County",2018,361,88,24.3767313019391
"FL","Gulf County",2018,58,20.36,35.1034482758621
"FL","Hamilton County",2018,45,34,75.5555555555556
"FL","Hardee County",2018,97,19.98,20.5979381443299
"FL","Hendry County",2018,180,49,27.2222222222222
"FL","Hernando County",2018,573,111,19.3717277486911
"FL","Highlands County",2018,405,116,28.641975308642
"FL","Hillsborough County",2018,3032,1284,42.3482849604222
"FL","Holmes County",2018,80,4,5
"FL","Indian River County",2018,446,149.32,33.4798206278027
"FL","Jackson County",2018,202,84,41.5841584158416
"FL","Jefferson County",2018,35,23,65.7142857142857
"FL","Lafayette County",2018,20,4,20
"FL","Lake County",2018,820,0,0
"FL","Lee County",2018,1823,519,28.4695556774547
"FL","Leon County",2018,1083,692,63.8965835641736
"FL","Levy County",2018,133,47,35.3383458646617
"FL","Liberty County",2018,51,13,25.4901960784314
"FL","Madison County",2018,48,37,77.0833333333333
"FL","Manatee County",2018,1050,347,33.0476190476191
"FL","Marion County",2018,1266,441,34.8341232227488
"FL","Martin County",2018,478,120,25.1046025104602
"FL","Miami-Dade County",2018,4113,1658,40.3112083637248
"FL","Monroe County",2018,540,0,0
"FL","Nassau County",2018,306,71,23.202614379085
"FL","Okaloosa County",2018,771,199,25.810635538262
"FL","Okeechobee County",2018,245,42,17.1428571428571
"FL","Orange County",2018,2565,780,30.4093567251462
"FL","Osceola County",2018,863,148,17.1494785631518
"FL","Palm Beach County",2018,1907,1048,54.9554273728369
"FL","Pasco County",2018,1738,277,15.9378596087457
"FL","Pinellas County",2018,2938,1100,37.4404356705242
"FL","Polk County",2018,2520,832,33.015873015873
"FL","Putnam County",2018,316,13,4.11392405063291
"FL","St. Johns County",2018,422,108.19,25.6374407582938
"FL","St. Lucie County",2018,1255,607,48.3665338645418
"FL","Santa Rosa County",2018,723,117,16.1825726141079
"FL","Sarasota County",2018,992,287,28.9314516129032
"FL","Seminole County",2018,871,336,38.5763490241102
"FL","Sumter County",2018,442,155,35.0678733031674
"FL","Suwannee County",2018,166,75.65,45.5722891566265
"FL","Taylor County",2018,107,35,32.7102803738318
"FL","Union County",2018,21,14,66.6666666666667
"FL","Volusia County",2018,1452,461,31.7493112947658
"FL","Wakulla County",2018,189,55,29.1005291005291
"FL","Walton County",2018,287,63,21.9512195121951
"FL","Washington County",2018,83,23,27.710843373494
"GA","Appling County",2018,67,30,44.7761194029851
"GA","Atkinson County",2018,2,3,150
"GA","Bacon County",2018,61,23.58,38.655737704918
"GA","Baker County",2018,10,7,70
"GA","Baldwin County",2018,194,139,71.6494845360825
"GA","Banks County",2018,40,4,10
"GA","Barrow County",2018,335,78,23.2835820895522
"GA","Bartow County",2018,652,121,18.558282208589
"GA","Ben Hill County",2018,91,88,96.7032967032967
"GA","Berrien County",2018,68,27,39.7058823529412
"GA","Bibb County",2018,822,658,80.0486618004866
"GA","Bleckley County",2018,57,23,40.3508771929825
"GA","Brantley County",2018,85,4,4.70588235294118
"GA","Brooks County",2018,67,40,59.7014925373134
"GA","Bryan County",2018,50,20,40
"GA","Bulloch County",2018,535,307,57.3831775700935
"GA","Burke County",2018,135,78,57.7777777777778
"GA","Butts County",2018,106,54,50.9433962264151
"GA","Calhoun County",2018,25,32,128
"GA","Camden County",2018,115,53,46.0869565217391
"GA","Candler County",2018,25,13,52
"GA","Carroll County",2018,558,220,39.426523297491
"GA","Catoosa County",2018,238,30,12.6050420168067
"GA","Charlton County",2018,NA,NA,NA
"GA","Chatham County",2018,1776,1146,64.527027027027
"GA","Chattahoochee County",2018,NA,NA,NA
"GA","Chattooga County",2018,50,15,30
"GA","Cherokee County",2018,699,132,18.8841201716738
"GA","Clarke County",2018,492,262,53.2520325203252
"GA","Clay County",2018,10.65,8.99,84.4131455399061
"GA","Clayton County",2018,1864,1477,79.2381974248927
"GA","Clinch County",2018,9,5,55.5555555555556
"GA","Cobb County",2018,2141,1141.13,53.2989257356376
"GA","Coffee County",2018,275,109,39.6363636363636
"GA","Colquitt County",2018,418,254.38,60.8564593301435
"GA","Columbia County",2018,262,93,35.4961832061069
"GA","Cook County",2018,95,47,49.4736842105263
"GA","Coweta County",2018,572,245,42.8321678321678
"GA","Crawford County",2018,14,6,42.8571428571429
"GA","Crisp County",2018,148,97,65.5405405405405
"GA","Dade County",2018,79,3,3.79746835443038
"GA","Dawson County",2018,111,3,2.7027027027027
"GA","Decatur County",2018,312,195,62.5
"GA","DeKalb County",2018,1832,740,40.3930131004367
"GA","Dodge County",2018,138,49,35.5072463768116
"GA","Dooly County",2018,42,25,59.5238095238095
"GA","Dougherty County",2018,678,517,76.2536873156342
"GA","Douglas County",2018,754,389,51.5915119363395
"GA","Early County",2018,43,35,81.3953488372093
"GA","Echols County",2018,20.22,12.84,63.5014836795252
"GA","Effingham County",2018,346,152,43.9306358381503
"GA","Elbert County",2018,62,36,58.0645161290323
"GA","Emanuel County",2018,98,69,70.4081632653061
"GA","Evans County",2018,22,11,50
"GA","Fannin County",2018,55,0,0
"GA","Fayette County",2018,260,133,51.1538461538461
"GA","Floyd County",2018,1063,489,46.0018814675447
"GA","Forsyth County",2018,189,23,12.1693121693122
"GA","Franklin County",2018,105,23,21.9047619047619
"GA","Fulton County",2018,2927,2316.28,79.1349504612231
"GA","Gilmer County",2018,102,1,0.980392156862745
"GA","Glascock County",2018,NA,NA,NA
"GA","Glynn County",2018,408,204,50
"GA","Gordon County",2018,315,54,17.1428571428571
"GA","Grady County",2018,80,67,83.75
"GA","Greene County",2018,57,39,68.4210526315789
"GA","Gwinnett County",2018,2851,955,33.4970185899684
"GA","Habersham County",2018,147,10,6.80272108843537
"GA","Hall County",2018,910,216,23.7362637362637
"GA","Hancock County",2018,39,36,92.3076923076923
"GA","Haralson County",2018,91,15,16.4835164835165
"GA","Harris County",2018,195,103,52.8205128205128
"GA","Hart County",2018,45,20,44.4444444444444
"GA","Heard County",2018,47,7,14.8936170212766
"GA","Henry County",2018,726,430,59.228650137741
"GA","Houston County",2018,430,285,66.2790697674419
"GA","Irwin County",2018,935,191,20.427807486631
"GA","Jackson County",2018,264,106,40.1515151515151
"GA","Jasper County",2018,33,8,24.2424242424242
"GA","Jeff Davis County",2018,80,18,22.5
"GA","Jefferson County",2018,66,42,63.6363636363636
"GA","Jenkins County",2018,1166,641,54.9742710120069
"GA","Johnson County",2018,32,22,68.75
"GA","Jones County",2018,125,52,41.6
"GA","Lamar County",2018,76,44,57.8947368421053
"GA","Lanier County",2018,NA,NA,NA
"GA","Laurens County",2018,221,121,54.7511312217195
"GA","Lee County",2018,74,33,44.5945945945946
"GA","Liberty County",2018,218,138,63.302752293578
"GA","Lincoln County",2018,58,28,48.2758620689655
"GA","Long County",2018,NA,NA,NA
"GA","Lowndes County",2018,609.78,387.16,63.491751123356
"GA","Lumpkin County",2018,147,6,4.08163265306122
"GA","McDuffie County",2018,74.93,32.23,43.0134792472975
